regime,regime_label,family,seed,estimator,n_particles,k,curvature_proxy,c3,c4,g2,gamma6,kappa,g3_estem,selector_branch,fallback_reason,density_bias,density_variance,density_mse,mse_ratio_vs_mle,raw_mle_mse,raw_pmm2_mse,raw_pmm3_mse,note
mild_curved_gamma,Mild curved gamma,gamma_mild,43,PMM2/MLE,900,16,0.35,2.3485634326934814,7.49611759185791,0.4191573404572978,148.88230895996094,32.66168212890625,0.7472795248031616,MLE_fallback,flat_Exp1_MLE_is_reference,0.10725186447302501,0.14799835618049187,0.1593368759954537,0.9999999758123782,0.1593368798494339,0.09055499732494354,0.1593368798494339,moderate asymmetric misspecification
strong_curved_gamma,Strong curved gamma,gamma_strong,11,Plugin_Estimator,900,16,0.7,2.9550962448120117,12.493636131286621,0.3974877155049119,451.55877685546875,48.623355865478516,0.7261570692062378,PMM2,PMM2_valid_asymmetric_spacing_regime,0.1686699200567815,0.2573292035803401,0.28549282417498967,0.9999999535748179,0.28549283742904663,0.1812244951725006,0.28549283742904663,strong asymmetric misspecification
strong_curved_gamma,Strong curved gamma,gamma_strong,11,k_Ensemble,900,16,0.7,2.9550962448120117,12.493636131286621,0.3974877155049119,451.55877685546875,48.623355865478516,0.7261570692062378,PMM2,PMM2_valid_asymmetric_spacing_regime,0.2407046553988911,0.3331349319602382,0.3907035131665368,1.368522995830458,0.28549283742904663,0.1812244951725006,0.28549283742904663,strong asymmetric misspecification
strong_curved_gamma,Strong curved gamma,gamma_strong,11,MLE_Exp,900,16,0.7,2.9550962448120117,12.493636131286621,0.3974877155049119,451.55877685546875,48.623355865478516,0.7261570692062378,PMM2,PMM2_valid_asymmetric_spacing_regime,0.16866992046435675,0.2573292044497468,0.28549282518092167,0.9999999570983109,0.28549283742904663,0.1812244951725006,0.28549283742904663,strong asymmetric misspecification
strong_curved_gamma,Strong curved gamma,gamma_strong,11,PMM2/MLE,900,16,0.7,2.9550962448120117,12.493636131286621,0.3974877155049119,451.55877685546875,48.623355865478516,0.7261570692062378,PMM2,PMM2_valid_asymmetric_spacing_regime,0.13473421076933542,0.16325258860288636,0.1812245043894077,0.6347777619270303,0.28549283742904663,0.1812244951725006,0.28549283742904663,strong asymmetric misspecification
strong_curved_gamma,Strong curved gamma,gamma_strong,17,Plugin_Estimator,900,16,0.7,3.0948774814605713,14.193069458007812,0.408495921660172,649.2850341796875,58.16934585571289,0.742736279964447,PMM2,PMM2_valid_asymmetric_spacing_regime,0.1985979415785933,0.3545766159870712,0.3936237843685621,0.999999962611369,0.39362379908561707,0.25778570771217346,0.39362379908561707,strong asymmetric misspecification
strong_curved_gamma,Strong curved gamma,gamma_strong,17,k_Ensemble,900,16,0.7,3.0948774814605713,14.193069458007812,0.408495921660172,649.2850341796875,58.16934585571289,0.742736279964447,PMM2,PMM2_valid_asymmetric_spacing_regime,0.24580663087887353,0.42594496035583457,0.4858925879616841,1.234408562415195,0.39362379908561707,0.25778570771217346,0.39362379908561707,strong asymmetric misspecification
strong_curved_gamma,Strong curved gamma,gamma_strong,17,MLE_Exp,900,16,0.7,3.0948774814605713,14.193069458007812,0.408495921660172,649.2850341796875,58.16934585571289,0.742736279964447,PMM2,PMM2_valid_asymmetric_spacing_regime,0.19859794156418906,0.3545766124623621,0.3936237808420481,0.9999999536522715,0.39362379908561707,0.25778570771217346,0.39362379908561707,strong asymmetric misspecification
strong_curved_gamma,Strong curved gamma,gamma_strong,17,PMM2/MLE,900,16,0.7,3.0948774814605713,14.193069458007812,0.408495921660172,649.2850341796875,58.16934585571289,0.742736279964447,PMM2,PMM2_valid_asymmetric_spacing_regime,0.16094774047533672,0.23213948391185887,0.25778572631607316,0.6549038114943915,0.39362379908561707,0.25778570771217346,0.39362379908561707,strong asymmetric misspecification
strong_curved_gamma,Strong curved gamma,gamma_strong,23,Plugin_Estimator,900,16,0.7,3.090916872024536,13.824100494384766,0.3962521210506639,539.432861328125,51.45521545410156,0.7147035598754883,PMM2,PMM2_valid_asymmetric_spacing_regime,0.18011973043743504,0.2836682010888981,0.31579613149165364,1.0000000773850481,0.3157961070537567,0.20447224378585815,0.3157961070537567,strong asymmetric misspecification
