benchmark,benchmark_label,seed,estimator,n_particles,k,tau,w2_sq_proxy,kl_pairwise,max_slack,component_loss,missing_fraction,wallclock_sec,selector_branch,c3,c4,protocol
seven_lobes,Seven lobes,43,Plugin_Estimator,220,12,1.5,0.36438956421757085,0.6666699047797036,0.0,1,0.2857142857142857,0.002839291002601385,not_applicable,12.347408294677734,155.94508361816406,tau_sweep_resampling_proxy
seven_lobes,Seven lobes,43,k_Ensemble,220,12,1.5,0.006662278161420647,0.2958278386084699,0.0,0,0.0,0.0028871670365333557,not_applicable,12.347408294677734,155.94508361816406,tau_sweep_resampling_proxy
seven_lobes,Seven lobes,43,MLE_Exp,220,12,1.5,0.36438956421757085,0.6666699047797036,0.0,1,0.2857142857142857,0.002924291999079287,not_applicable,12.347408294677734,155.94508361816406,tau_sweep_resampling_proxy
seven_lobes,Seven lobes,43,PMM2/MLE,220,12,1.5,0.0035105558488887846,0.028424221651585223,0.0,0,0.0,0.003116042003966868,PMM2,12.347408294677734,155.94508361816406,tau_sweep_resampling_proxy
swiss_roll,Swiss roll,11,Plugin_Estimator,220,12,0.25,0.18190026606612741,0.1572628643078366,0.0,1,0.2,0.003137041989248246,not_applicable,6.687890529632568,67.94021606445312,tau_sweep_resampling_proxy
swiss_roll,Swiss roll,11,k_Ensemble,220,12,0.25,0.18210598257186092,0.16222964170731863,0.0,1,0.2,0.0030046250321902335,not_applicable,6.687890529632568,67.94021606445312,tau_sweep_resampling_proxy
swiss_roll,Swiss roll,11,MLE_Exp,220,12,0.25,0.18190026606612741,0.1572628643078366,0.0,1,0.2,0.0029545000288635492,not_applicable,6.687890529632568,67.94021606445312,tau_sweep_resampling_proxy
swiss_roll,Swiss roll,11,PMM2/MLE,220,12,0.25,0.7222210320794749,1.0257380049671208,0.0,1,0.6,0.0032275409903377295,PMM2,6.687890529632568,67.94021606445312,tau_sweep_resampling_proxy
swiss_roll,Swiss roll,17,Plugin_Estimator,220,12,0.25,0.15944882817732292,0.17925192345674787,0.0,1,0.2,0.0030345830018632114,not_applicable,5.476109504699707,47.282745361328125,tau_sweep_resampling_proxy
swiss_roll,Swiss roll,17,k_Ensemble,220,12,0.25,0.15959741191830923,0.18098812782968393,0.0,1,0.2,0.002924417029134929,not_applicable,5.476109504699707,47.282745361328125,tau_sweep_resampling_proxy
swiss_roll,Swiss roll,17,MLE_Exp,220,12,0.25,0.15944882817732292,0.17925192345674787,0.0,1,0.2,0.002918125013820827,not_applicable,5.476109504699707,47.282745361328125,tau_sweep_resampling_proxy
swiss_roll,Swiss roll,17,PMM2/MLE,220,12,0.25,0.6313929755811232,0.8656456734573375,0.0,1,0.6,0.003308374958578497,PMM2,5.476109504699707,47.282745361328125,tau_sweep_resampling_proxy
swiss_roll,Swiss roll,23,Plugin_Estimator,220,12,0.25,0.16277440838491342,0.16715508450287847,0.0,1,0.2,0.002992499968968332,not_applicable,6.8245978355407715,72.80985260009766,tau_sweep_resampling_proxy
swiss_roll,Swiss roll,23,k_Ensemble,220,12,0.25,0.16261950041011175,0.1793722403800733,0.0,1,0.2,0.0029535419889725745,not_applicable,6.8245978355407715,72.80985260009766,tau_sweep_resampling_proxy
swiss_roll,Swiss roll,23,MLE_Exp,220,12,0.25,0.16277440838491342,0.16715508450287847,0.0,1,0.2,0.0029139589751139283,not_applicable,6.8245978355407715,72.80985260009766,tau_sweep_resampling_proxy
swiss_roll,Swiss roll,23,PMM2/MLE,220,12,0.25,0.896503049952988,1.6487023785126675,0.0,1,0.6,0.0032248750212602317,PMM2,6.8245978355407715,72.80985260009766,tau_sweep_resampling_proxy
swiss_roll,Swiss roll,31,Plugin_Estimator,220,12,0.25,0.1439974229798983,0.12978747718525158,0.0,1,0.2,0.0030183750204741955,not_applicable,8.28526496887207,96.00279998779297,tau_sweep_resampling_proxy
swiss_roll,Swiss roll,31,k_Ensemble,220,12,0.25,0.1442775121364459,0.14267730296325465,0.0,1,0.2,0.0030039999983273447,not_applicable,8.28526496887207,96.00279998779297,tau_sweep_resampling_proxy
swiss_roll,Swiss roll,31,MLE_Exp,220,12,0.25,0.1439974229798983,0.12978747718525158,0.0,1,0.2,0.0029325420036911964,not_applicable,8.28526496887207,96.00279998779297,tau_sweep_resampling_proxy
swiss_roll,Swiss roll,31,PMM2/MLE,220,12,0.25,0.6993983885065714,1.2299012053693716,0.0,1,0.6,0.0031753340153954923,PMM2,8.28526496887207,96.00279998779297,tau_sweep_resampling_proxy
swiss_roll,Swiss roll,43,Plugin_Estimator,220,12,0.25,0.12801813351265087,0.11559436734428749,0.0,0,0.0,0.002912375028245151,not_applicable,5.692461967468262,45.89219284057617,tau_sweep_resampling_proxy
swiss_roll,Swiss roll,43,k_Ensemble,220,12,0.25,0.1280554153683024,0.11752766949157092,0.0,0,0.0,0.0029443330131471157,not_applicable,5.692461967468262,45.89219284057617,tau_sweep_resampling_proxy
swiss_roll,Swiss roll,43,MLE_Exp,220,12,0.25,0.12801813351265087,0.11559436734428749,0.0,0,0.0,0.002912375028245151,not_applicable,5.692461967468262,45.89219284057617,tau_sweep_resampling_proxy
swiss_roll,Swiss roll,43,PMM2/MLE,220,12,0.25,0.6070484777372993,0.9287948796107531,0.0,1,0.6,0.0031560410279780626,PMM2,5.692461967468262,45.89219284057617,tau_sweep_resampling_proxy
swiss_roll,Swiss roll,11,Plugin_Estimator,220,12,0.5,0.18289172022951505,0.13406627257979126,0.0,1,0.2,0.0029430409776978195,not_applicable,6.687890529632568,67.94021606445312,tau_sweep_resampling_proxy
swiss_roll,Swiss roll,11,k_Ensemble,220,12,0.5,0.18315847642892902,0.13716237164854694,0.0,1,0.2,0.0029541249969042838,not_applicable,6.687890529632568,67.94021606445312,tau_sweep_resampling_proxy
swiss_roll,Swiss roll,11,MLE_Exp,220,12,0.5,0.18289172022951505,0.13406627257979126,0.0,1,0.2,0.002937750017736107,not_applicable,6.687890529632568,67.94021606445312,tau_sweep_resampling_proxy
swiss_roll,Swiss roll,11,PMM2/MLE,220,12,0.5,0.7222210320794749,1.0257380049671208,0.0,1,0.6,0.0031708749593235552,PMM2,6.687890529632568,67.94021606445312,tau_sweep_resampling_proxy
swiss_roll,Swiss roll,17,Plugin_Estimator,220,12,0.5,0.16000677170377314,0.15640722915952138,0.0,1,0.2,0.0029256659909151495,not_applicable,5.476109504699707,47.282745361328125,tau_sweep_resampling_proxy
swiss_roll,Swiss roll,17,k_Ensemble,220,12,0.5,0.1598722582835724,0.15715592734201586,0.0,1,0.2,0.002943792031146586,not_applicable,5.476109504699707,47.282745361328125,tau_sweep_resampling_proxy
swiss_roll,Swiss roll,17,MLE_Exp,220,12,0.5,0.16000677170377314,0.15640722915952138,0.0,1,0.2,0.0029352919664233923,not_applicable,5.476109504699707,47.282745361328125,tau_sweep_resampling_proxy
swiss_roll,Swiss roll,17,PMM2/MLE,220,12,0.5,0.6313929755811232,0.8656456734573375,0.0,1,0.6,0.003267708991188556,PMM2,5.476109504699707,47.282745361328125,tau_sweep_resampling_proxy
swiss_roll,Swiss roll,23,Plugin_Estimator,220,12,0.5,0.16364198633561702,0.12655728061750687,0.0,1,0.2,0.0029466249980032444,not_applicable,6.8245978355407715,72.80985260009766,tau_sweep_resampling_proxy
swiss_roll,Swiss roll,23,k_Ensemble,220,12,0.5,0.16331020176410294,0.13630583643331612,0.0,1,0.2,0.002991124987602234,not_applicable,6.8245978355407715,72.80985260009766,tau_sweep_resampling_proxy
swiss_roll,Swiss roll,23,MLE_Exp,220,12,0.5,0.16364198633561702,0.12655728061750687,0.0,1,0.2,0.002894915989600122,not_applicable,6.8245978355407715,72.80985260009766,tau_sweep_resampling_proxy
swiss_roll,Swiss roll,23,PMM2/MLE,220,12,0.5,0.896503049952988,1.6487023785126675,0.0,1,0.6,0.0033976249978877604,PMM2,6.8245978355407715,72.80985260009766,tau_sweep_resampling_proxy
swiss_roll,Swiss roll,31,Plugin_Estimator,220,12,0.5,0.1449620049452411,0.08927809812854522,0.0,1,0.2,0.002947542001493275,not_applicable,8.28526496887207,96.00279998779297,tau_sweep_resampling_proxy
swiss_roll,Swiss roll,31,k_Ensemble,220,12,0.5,0.14507733868122008,0.09074553521717132,0.0,1,0.2,0.002890458970796317,not_applicable,8.28526496887207,96.00279998779297,tau_sweep_resampling_proxy
swiss_roll,Swiss roll,31,MLE_Exp,220,12,0.5,0.1449620049452411,0.08927809812854522,0.0,1,0.2,0.002941375016234815,not_applicable,8.28526496887207,96.00279998779297,tau_sweep_resampling_proxy
swiss_roll,Swiss roll,31,PMM2/MLE,220,12,0.5,0.6993983885065714,1.2299012053693716,0.0,1,0.6,0.0031417919672094285,PMM2,8.28526496887207,96.00279998779297,tau_sweep_resampling_proxy
swiss_roll,Swiss roll,43,Plugin_Estimator,220,12,0.5,0.12833207393917903,0.09585579174392256,0.0,0,0.0,0.0029222500161267817,not_applicable,5.692461967468262,45.89219284057617,tau_sweep_resampling_proxy
swiss_roll,Swiss roll,43,k_Ensemble,220,12,0.5,0.12880501159759733,0.0984706510434688,0.0,0,0.0,0.0028965420206077397,not_applicable,5.692461967468262,45.89219284057617,tau_sweep_resampling_proxy
swiss_roll,Swiss roll,43,MLE_Exp,220,12,0.5,0.12833207393917903,0.09585579174392256,0.0,0,0.0,0.0028911670087836683,not_applicable,5.692461967468262,45.89219284057617,tau_sweep_resampling_proxy
swiss_roll,Swiss roll,43,PMM2/MLE,220,12,0.5,0.6070484777372993,0.9287948796107531,0.0,1,0.6,0.003182667016517371,PMM2,5.692461967468262,45.89219284057617,tau_sweep_resampling_proxy
swiss_roll,Swiss roll,11,Plugin_Estimator,220,12,0.75,0.18496332818828357,0.11884089838096851,0.0,1,0.2,0.0029396660393103957,not_applicable,6.687890529632568,67.94021606445312,tau_sweep_resampling_proxy
swiss_roll,Swiss roll,11,k_Ensemble,220,12,0.75,0.18530252821742954,0.12115927014310979,0.0,1,0.2,0.0030605419888161123,not_applicable,6.687890529632568,67.94021606445312,tau_sweep_resampling_proxy
swiss_roll,Swiss roll,11,MLE_Exp,220,12,0.75,0.18496332818828357,0.11884089838096851,0.0,1,0.2,0.0029376670136116445,not_applicable,6.687890529632568,67.94021606445312,tau_sweep_resampling_proxy
swiss_roll,Swiss roll,11,PMM2/MLE,220,12,0.75,0.7222210320794749,1.0257380049671208,0.0,1,0.6,0.00322470796527341,PMM2,6.687890529632568,67.94021606445312,tau_sweep_resampling_proxy
swiss_roll,Swiss roll,17,Plugin_Estimator,220,12,0.75,0.16123647017048684,0.13636636900455512,0.0,1,0.2,0.00294775003567338,not_applicable,5.476109504699707,47.282745361328125,tau_sweep_resampling_proxy
swiss_roll,Swiss roll,17,k_Ensemble,220,12,0.75,0.1602112688761293,0.14805416952726236,0.0,1,0.2,0.002969624998513609,not_applicable,5.476109504699707,47.282745361328125,tau_sweep_resampling_proxy
swiss_roll,Swiss roll,17,MLE_Exp,220,12,0.75,0.16123647017048684,0.13636636900455512,0.0,1,0.2,0.0030115830013528466,not_applicable,5.476109504699707,47.282745361328125,tau_sweep_resampling_proxy
swiss_roll,Swiss roll,17,PMM2/MLE,220,12,0.75,0.6313929755811232,0.8656456734573375,0.0,1,0.6,0.00317033298779279,PMM2,5.476109504699707,47.282745361328125,tau_sweep_resampling_proxy
swiss_roll,Swiss roll,23,Plugin_Estimator,220,12,0.75,0.16494876870206213,0.11428914277630568,0.0,1,0.2,0.0029160829726606607,not_applicable,6.8245978355407715,72.80985260009766,tau_sweep_resampling_proxy
swiss_roll,Swiss roll,23,k_Ensemble,220,12,0.75,0.16468013267962917,0.10451677733393086,0.0,1,0.2,0.0029791249544359744,not_applicable,6.8245978355407715,72.80985260009766,tau_sweep_resampling_proxy
swiss_roll,Swiss roll,23,MLE_Exp,220,12,0.75,0.16494876870206213,0.11428914277630568,0.0,1,0.2,0.003009999985806644,not_applicable,6.8245978355407715,72.80985260009766,tau_sweep_resampling_proxy
swiss_roll,Swiss roll,23,PMM2/MLE,220,12,0.75,0.896503049952988,1.6487023785126675,0.0,1,0.6,0.0031938330503180623,PMM2,6.8245978355407715,72.80985260009766,tau_sweep_resampling_proxy
swiss_roll,Swiss roll,31,Plugin_Estimator,220,12,0.75,0.14571080458845836,0.07481575824953976,0.0,1,0.2,0.002905165951233357,not_applicable,8.28526496887207,96.00279998779297,tau_sweep_resampling_proxy
swiss_roll,Swiss roll,31,k_Ensemble,220,12,0.75,0.14548282410306224,0.07714477871074195,0.0,1,0.2,0.002911832998506725,not_applicable,8.28526496887207,96.00279998779297,tau_sweep_resampling_proxy
swiss_roll,Swiss roll,31,MLE_Exp,220,12,0.75,0.14571080458845836,0.07481575824953976,0.0,1,0.2,0.0029969580355100334,not_applicable,8.28526496887207,96.00279998779297,tau_sweep_resampling_proxy
swiss_roll,Swiss roll,31,PMM2/MLE,220,12,0.75,0.6993983885065714,1.2299012053693716,0.0,1,0.6,0.0033073750091716647,PMM2,8.28526496887207,96.00279998779297,tau_sweep_resampling_proxy
swiss_roll,Swiss roll,43,Plugin_Estimator,220,12,0.75,0.1292943206759879,0.07379189227930057,0.0,0,0.0,0.0028854170232079923,not_applicable,5.692461967468262,45.89219284057617,tau_sweep_resampling_proxy
swiss_roll,Swiss roll,43,k_Ensemble,220,12,0.75,0.12913632620430987,0.06961594777058251,0.0,0,0.0,0.0029531249892897904,not_applicable,5.692461967468262,45.89219284057617,tau_sweep_resampling_proxy
swiss_roll,Swiss roll,43,MLE_Exp,220,12,0.75,0.1292943206759879,0.07379189227930057,0.0,0,0.0,0.002885041991248727,not_applicable,5.692461967468262,45.89219284057617,tau_sweep_resampling_proxy
swiss_roll,Swiss roll,43,PMM2/MLE,220,12,0.75,0.6070484777372993,0.9287948796107531,0.0,1,0.6,0.0031504579819738865,PMM2,5.692461967468262,45.89219284057617,tau_sweep_resampling_proxy
swiss_roll,Swiss roll,11,Plugin_Estimator,220,12,1.0,0.18790963721482232,0.11907340237863207,0.0,1,0.2,0.002989874978084117,not_applicable,6.687890529632568,67.94021606445312,tau_sweep_resampling_proxy
swiss_roll,Swiss roll,11,k_Ensemble,220,12,1.0,0.1864046127913583,0.12404495625441335,0.0,1,0.2,0.002964166982565075,not_applicable,6.687890529632568,67.94021606445312,tau_sweep_resampling_proxy
swiss_roll,Swiss roll,11,MLE_Exp,220,12,1.0,0.18790963721482232,0.11907340237863207,0.0,1,0.2,0.0029450840083882213,not_applicable,6.687890529632568,67.94021606445312,tau_sweep_resampling_proxy
swiss_roll,Swiss roll,11,PMM2/MLE,220,12,1.0,0.7222210320794749,1.0257380049671208,0.0,1,0.6,0.003185125009622425,PMM2,6.687890529632568,67.94021606445312,tau_sweep_resampling_proxy
swiss_roll,Swiss roll,17,Plugin_Estimator,220,12,1.0,0.16403344728864883,0.1289919648145891,0.0,1,0.2,0.0029374160221777856,not_applicable,5.476109504699707,47.282745361328125,tau_sweep_resampling_proxy
swiss_roll,Swiss roll,17,k_Ensemble,220,12,1.0,0.16119972035333363,0.12846286577667357,0.0,1,0.2,0.002988082997035235,not_applicable,5.476109504699707,47.282745361328125,tau_sweep_resampling_proxy
swiss_roll,Swiss roll,17,MLE_Exp,220,12,1.0,0.16403344728864883,0.1289919648145891,0.0,1,0.2,0.002948083041701466,not_applicable,5.476109504699707,47.282745361328125,tau_sweep_resampling_proxy
swiss_roll,Swiss roll,17,PMM2/MLE,220,12,1.0,0.6313929755811232,0.8656456734573375,0.0,1,0.6,0.0031712500494904816,PMM2,5.476109504699707,47.282745361328125,tau_sweep_resampling_proxy
swiss_roll,Swiss roll,23,Plugin_Estimator,220,12,1.0,0.16667849401463725,0.09732938913349282,0.0,1,0.2,0.0029138330137357116,not_applicable,6.8245978355407715,72.80985260009766,tau_sweep_resampling_proxy
swiss_roll,Swiss roll,23,k_Ensemble,220,12,1.0,0.1668056675284894,0.091187123704299,0.0,1,0.2,0.003049249993637204,not_applicable,6.8245978355407715,72.80985260009766,tau_sweep_resampling_proxy
swiss_roll,Swiss roll,23,MLE_Exp,220,12,1.0,0.16667849401463725,0.09732938913349282,0.0,1,0.2,0.0028766670147888362,not_applicable,6.8245978355407715,72.80985260009766,tau_sweep_resampling_proxy
swiss_roll,Swiss roll,23,PMM2/MLE,220,12,1.0,0.896503049952988,1.6487023785126675,0.0,1,0.6,0.0032260000007227063,PMM2,6.8245978355407715,72.80985260009766,tau_sweep_resampling_proxy
swiss_roll,Swiss roll,31,Plugin_Estimator,220,12,1.0,0.14651505428334702,0.06727528503155442,0.0,1,0.2,0.0029368330142460763,not_applicable,8.28526496887207,96.00279998779297,tau_sweep_resampling_proxy
swiss_roll,Swiss roll,31,k_Ensemble,220,12,1.0,0.14670769277897772,0.07426488594600744,0.0,1,0.2,0.002904291031882167,not_applicable,8.28526496887207,96.00279998779297,tau_sweep_resampling_proxy
swiss_roll,Swiss roll,31,MLE_Exp,220,12,1.0,0.14651505428334702,0.06727528503155442,0.0,1,0.2,0.0030695419991388917,not_applicable,8.28526496887207,96.00279998779297,tau_sweep_resampling_proxy
swiss_roll,Swiss roll,31,PMM2/MLE,220,12,1.0,0.6993983885065714,1.2299012053693716,0.0,1,0.6,0.003146582981571555,PMM2,8.28526496887207,96.00279998779297,tau_sweep_resampling_proxy
swiss_roll,Swiss roll,43,Plugin_Estimator,220,12,1.0,0.13130342833914221,0.06145023593294933,0.0,0,0.0,0.0029294160194694996,not_applicable,5.692461967468262,45.89219284057617,tau_sweep_resampling_proxy
swiss_roll,Swiss roll,43,k_Ensemble,220,12,1.0,0.1314958652098206,0.06763354510313922,0.0,0,0.0,0.0029384169611148536,not_applicable,5.692461967468262,45.89219284057617,tau_sweep_resampling_proxy
swiss_roll,Swiss roll,43,MLE_Exp,220,12,1.0,0.13130342833914221,0.06145023593294933,0.0,0,0.0,0.0028716669767163694,not_applicable,5.692461967468262,45.89219284057617,tau_sweep_resampling_proxy
swiss_roll,Swiss roll,43,PMM2/MLE,220,12,1.0,0.6070484777372993,0.9287948796107531,0.0,1,0.6,0.003092333034146577,PMM2,5.692461967468262,45.89219284057617,tau_sweep_resampling_proxy
swiss_roll,Swiss roll,11,Plugin_Estimator,220,12,1.25,0.18921477335942302,0.13302647017611174,0.0,1,0.2,0.002984124992508441,not_applicable,6.687890529632568,67.94021606445312,tau_sweep_resampling_proxy
swiss_roll,Swiss roll,11,k_Ensemble,220,12,1.25,0.1899072158482652,0.11879587822924598,0.0,1,0.2,0.002911208022851497,not_applicable,6.687890529632568,67.94021606445312,tau_sweep_resampling_proxy
swiss_roll,Swiss roll,11,MLE_Exp,220,12,1.25,0.18921477335942302,0.13302647017611174,0.0,1,0.2,0.002919041959103197,not_applicable,6.687890529632568,67.94021606445312,tau_sweep_resampling_proxy
swiss_roll,Swiss roll,11,PMM2/MLE,220,12,1.25,0.7222210320794749,1.0257380049671208,0.0,1,0.6,0.0033505409955978394,PMM2,6.687890529632568,67.94021606445312,tau_sweep_resampling_proxy
swiss_roll,Swiss roll,17,Plugin_Estimator,220,12,1.25,0.1639877676386955,0.12288921621802369,0.0,1,0.2,0.0029279159498400986,not_applicable,5.476109504699707,47.282745361328125,tau_sweep_resampling_proxy
swiss_roll,Swiss roll,17,k_Ensemble,220,12,1.25,0.1646385108974323,0.12018498139908107,0.0,1,0.2,0.0030130830127745867,not_applicable,5.476109504699707,47.282745361328125,tau_sweep_resampling_proxy
swiss_roll,Swiss roll,17,MLE_Exp,220,12,1.25,0.1639877676386955,0.12288921621802369,0.0,1,0.2,0.002935083000920713,not_applicable,5.476109504699707,47.282745361328125,tau_sweep_resampling_proxy
swiss_roll,Swiss roll,17,PMM2/MLE,220,12,1.25,0.6313929755811232,0.8656456734573375,0.0,1,0.6,0.0032709999941289425,PMM2,5.476109504699707,47.282745361328125,tau_sweep_resampling_proxy
swiss_roll,Swiss roll,23,Plugin_Estimator,220,12,1.25,0.16905857109636163,0.09200098773879968,0.0,1,0.2,0.003103958035353571,not_applicable,6.8245978355407715,72.80985260009766,tau_sweep_resampling_proxy
swiss_roll,Swiss roll,23,k_Ensemble,220,12,1.25,0.16857872043015518,0.10183103711973743,0.0,1,0.2,0.00289574998896569,not_applicable,6.8245978355407715,72.80985260009766,tau_sweep_resampling_proxy
swiss_roll,Swiss roll,23,MLE_Exp,220,12,1.25,0.16905857109636163,0.09200098773879968,0.0,1,0.2,0.0029464999679476023,not_applicable,6.8245978355407715,72.80985260009766,tau_sweep_resampling_proxy
swiss_roll,Swiss roll,23,PMM2/MLE,220,12,1.25,0.896503049952988,1.6487023785126675,0.0,1,0.6,0.0031904169591143727,PMM2,6.8245978355407715,72.80985260009766,tau_sweep_resampling_proxy
swiss_roll,Swiss roll,31,Plugin_Estimator,220,12,1.25,0.1491729022492588,0.07895062566122898,0.0,1,0.2,0.0029538749950006604,not_applicable,8.28526496887207,96.00279998779297,tau_sweep_resampling_proxy
swiss_roll,Swiss roll,31,k_Ensemble,220,12,1.25,0.15245728251340782,0.0792017071100219,0.0,1,0.2,0.0029508749721571803,not_applicable,8.28526496887207,96.00279998779297,tau_sweep_resampling_proxy
swiss_roll,Swiss roll,31,MLE_Exp,220,12,1.25,0.1491729022492588,0.07895062566122898,0.0,1,0.2,0.002937749959528446,not_applicable,8.28526496887207,96.00279998779297,tau_sweep_resampling_proxy
swiss_roll,Swiss roll,31,PMM2/MLE,220,12,1.25,0.6993983885065714,1.2299012053693716,0.0,1,0.6,0.0032057500211521983,PMM2,8.28526496887207,96.00279998779297,tau_sweep_resampling_proxy
swiss_roll,Swiss roll,43,Plugin_Estimator,220,12,1.25,0.13416060145856376,0.06099464029179306,0.0,0,0.0,0.0029840830247849226,not_applicable,5.692461967468262,45.89219284057617,tau_sweep_resampling_proxy
swiss_roll,Swiss roll,43,k_Ensemble,220,12,1.25,0.13385423312743489,0.06470417070252917,0.0,0,0.0,0.002865125017706305,not_applicable,5.692461967468262,45.89219284057617,tau_sweep_resampling_proxy
swiss_roll,Swiss roll,43,MLE_Exp,220,12,1.25,0.13416060145856376,0.06099464029179306,0.0,0,0.0,0.0029005000251345336,not_applicable,5.692461967468262,45.89219284057617,tau_sweep_resampling_proxy
swiss_roll,Swiss roll,43,PMM2/MLE,220,12,1.25,0.6070484777372993,0.9287948796107531,0.0,1,0.6,0.003234333998989314,PMM2,5.692461967468262,45.89219284057617,tau_sweep_resampling_proxy
swiss_roll,Swiss roll,11,Plugin_Estimator,220,12,1.5,0.19317232390983294,0.13142376524743432,0.0,1,0.2,0.002913000003900379,not_applicable,6.687890529632568,67.94021606445312,tau_sweep_resampling_proxy
swiss_roll,Swiss roll,11,k_Ensemble,220,12,1.5,0.19158984619991343,0.13648310749045772,0.0,1,0.2,0.003014250018168241,not_applicable,6.687890529632568,67.94021606445312,tau_sweep_resampling_proxy
swiss_roll,Swiss roll,11,MLE_Exp,220,12,1.5,0.19317232390983294,0.13142376524743432,0.0,1,0.2,0.00298475002637133,not_applicable,6.687890529632568,67.94021606445312,tau_sweep_resampling_proxy
swiss_roll,Swiss roll,11,PMM2/MLE,220,12,1.5,0.7222210320794749,1.0257380049671208,0.0,1,0.6,0.00317649997305125,PMM2,6.687890529632568,67.94021606445312,tau_sweep_resampling_proxy
swiss_roll,Swiss roll,17,Plugin_Estimator,220,12,1.5,0.16936175618609725,0.12751495815152192,0.0,1,0.2,0.0029100000392645597,not_applicable,5.476109504699707,47.282745361328125,tau_sweep_resampling_proxy
swiss_roll,Swiss roll,17,k_Ensemble,220,12,1.5,0.16888831723935155,0.1237545315495438,0.0,1,0.2,0.003015833965037018,not_applicable,5.476109504699707,47.282745361328125,tau_sweep_resampling_proxy
swiss_roll,Swiss roll,17,MLE_Exp,220,12,1.5,0.16936175618609725,0.12751495815152192,0.0,1,0.2,0.0029520419775508344,not_applicable,5.476109504699707,47.282745361328125,tau_sweep_resampling_proxy
swiss_roll,Swiss roll,17,PMM2/MLE,220,12,1.5,0.6313929755811232,0.8656456734573375,0.0,1,0.6,0.0033194160205312073,PMM2,5.476109504699707,47.282745361328125,tau_sweep_resampling_proxy
swiss_roll,Swiss roll,23,Plugin_Estimator,220,12,1.5,0.17579333981130768,0.10674987114849516,0.0,1,0.2,0.003028250008355826,not_applicable,6.8245978355407715,72.80985260009766,tau_sweep_resampling_proxy
swiss_roll,Swiss roll,23,k_Ensemble,220,12,1.5,0.17036301236974483,0.10118812129650019,0.0,1,0.2,0.0029302079929038882,not_applicable,6.8245978355407715,72.80985260009766,tau_sweep_resampling_proxy
swiss_roll,Swiss roll,23,MLE_Exp,220,12,1.5,0.17579333981130768,0.10674987114849516,0.0,1,0.2,0.0029428330017253757,not_applicable,6.8245978355407715,72.80985260009766,tau_sweep_resampling_proxy
swiss_roll,Swiss roll,23,PMM2/MLE,220,12,1.5,0.896503049952988,1.6487023785126675,0.0,1,0.6,0.0031980000203475356,PMM2,6.8245978355407715,72.80985260009766,tau_sweep_resampling_proxy
swiss_roll,Swiss roll,31,Plugin_Estimator,220,12,1.5,0.1528359872094479,0.09866941985459139,0.0,1,0.2,0.0029122920241206884,not_applicable,8.28526496887207,96.00279998779297,tau_sweep_resampling_proxy
swiss_roll,Swiss roll,31,k_Ensemble,220,12,1.5,0.15315521526872455,0.10149035080737034,0.0,1,0.2,0.003052750020287931,not_applicable,8.28526496887207,96.00279998779297,tau_sweep_resampling_proxy
swiss_roll,Swiss roll,31,MLE_Exp,220,12,1.5,0.1528359872094479,0.09866941985459139,0.0,1,0.2,0.002898500009905547,not_applicable,8.28526496887207,96.00279998779297,tau_sweep_resampling_proxy
swiss_roll,Swiss roll,31,PMM2/MLE,220,12,1.5,0.6993983885065714,1.2299012053693716,0.0,1,0.6,0.003242083010263741,PMM2,8.28526496887207,96.00279998779297,tau_sweep_resampling_proxy
swiss_roll,Swiss roll,43,Plugin_Estimator,220,12,1.5,0.13587692899538042,0.06877011587219678,0.0,0,0.0,0.003042708965949714,not_applicable,5.692461967468262,45.89219284057617,tau_sweep_resampling_proxy
swiss_roll,Swiss roll,43,k_Ensemble,220,12,1.5,0.13569450614554898,0.06794741824300757,0.0,0,0.0,0.002890624979045242,not_applicable,5.692461967468262,45.89219284057617,tau_sweep_resampling_proxy
swiss_roll,Swiss roll,43,MLE_Exp,220,12,1.5,0.13587692899538042,0.06877011587219678,0.0,0,0.0,0.0028519160114228725,not_applicable,5.692461967468262,45.89219284057617,tau_sweep_resampling_proxy
swiss_roll,Swiss roll,43,PMM2/MLE,220,12,1.5,0.6070484777372993,0.9287948796107531,0.0,1,0.6,0.0031539159826934338,PMM2,5.692461967468262,45.89219284057617,tau_sweep_resampling_proxy
robotics_proxy,Robotics corridor proxy,11,Plugin_Estimator,220,12,0.25,0.002195797678601578,0.010018660584720326,0.0,0,0.0,0.0028323750011622906,not_applicable,6.121154308319092,71.51944732666016,tau_sweep_resampling_proxy
robotics_proxy,Robotics corridor proxy,11,k_Ensemble,220,12,0.25,0.002198615007093971,0.009229417897958966,0.0,0,0.0,0.002948625013232231,not_applicable,6.121154308319092,71.51944732666016,tau_sweep_resampling_proxy
robotics_proxy,Robotics corridor proxy,11,MLE_Exp,220,12,0.25,0.002195797678601578,0.010018660584720326,0.0,0,0.0,0.002864042005967349,not_applicable,6.121154308319092,71.51944732666016,tau_sweep_resampling_proxy
robotics_proxy,Robotics corridor proxy,11,PMM2/MLE,220,12,0.25,0.0021862840588604436,0.011504378356156749,0.0,0,0.0,0.0031205000123009086,PMM2,6.121154308319092,71.51944732666016,tau_sweep_resampling_proxy
robotics_proxy,Robotics corridor proxy,17,Plugin_Estimator,220,12,0.25,0.0029438669645240573,0.009335211580990424,0.0,0,0.0,0.002884250017814338,not_applicable,6.069833278656006,61.569175720214844,tau_sweep_resampling_proxy
